lr: 0.05
batch_size: 256
txt_file_name: ./preparing_clip/pth/cifar100_a_photo_of_label.pth
Epoch: [0][0/196]	 loss 35.03744	 loss_align: 27.8351 loss_distill: 7.2024 
Epoch: [7][10/196]	 loss 3.02165	 loss_align: 0.1870 loss_distill: 2.8347 
Epoch: [7][15/196]	 loss 3.07932	 loss_align: 0.2038 loss_distill: 2.8755 
Epoch: [7][20/196]	 loss 2.92972	 loss_align: 0.1702 loss_distill: 2.7595 
Epoch: [7][25/196]	 loss 3.07210	 loss_align: 0.1848 loss_distill: 2.8873 
Epoch: [7][30/196]	 loss 3.07461	 loss_align: 0.2295 loss_distill: 2.8451 
Epoch: [7][35/196]	 loss 3.30947	 loss_align: 0.2312 loss_distill: 3.0782 
Epoch: [7][40/196]	 loss 2.99741	 loss_align: 0.1457 loss_distill: 2.8517 
Epoch: [7][45/196]	 loss 2.91091	 loss_align: 0.1388 loss_distill: 2.7721 
Epoch: [7][50/196]	 loss 2.98275	 loss_align: 0.2022 loss_distill: 2.7806 
Epoch: [7][55/196]	 loss 2.83363	 loss_align: 0.1871 loss_distill: 2.6465 
Epoch: [7][60/196]	 loss 2.98329	 loss_align: 0.1938 loss_distill: 2.7894 
Epoch: [7][65/196]	 loss 2.99603	 loss_align: 0.2535 loss_distill: 2.7425 
Epoch: [7][70/196]	 loss 3.14202	 loss_align: 0.2043 loss_distill: 2.9377 
Epoch: [7][75/196]	 loss 2.88170	 loss_align: 0.1824 loss_distill: 2.6993 
Epoch: [7][80/196]	 loss 2.94956	 loss_align: 0.1212 loss_distill: 2.8283 
Epoch: [7][85/196]	 loss 3.07229	 loss_align: 0.1430 loss_distill: 2.9293 
Epoch: [7][90/196]	 loss 3.09064	 loss_align: 0.1273 loss_distill: 2.9633 
Epoch: [7][95/196]	 loss 3.11658	 loss_align: 0.1506 loss_distill: 2.9660 
Epoch: [7][100/196]	 loss 3.07793	 loss_align: 0.1636 loss_distill: 2.9144 
Epoch: [7][105/196]	 loss 3.12521	 loss_align: 0.1594 loss_distill: 2.9658 
Epoch: [7][110/196]	 loss 3.02238	 loss_align: 0.1305 loss_distill: 2.8919 
Epoch: [7][115/196]	 loss 2.97072	 loss_align: 0.1758 loss_distill: 2.7949 
Epoch: [7][120/196]	 loss 3.11570	 loss_align: 0.1792 loss_distill: 2.9365 
Epoch: [7][125/196]	 loss 3.14190	 loss_align: 0.3030 loss_distill: 2.8389 
Epoch: [7][130/196]	 loss 3.22633	 loss_align: 0.2281 loss_distill: 2.9982 
Epoch: [7][135/196]	 loss 3.05109	 loss_align: 0.1583 loss_distill: 2.8928 
Epoch: [7][140/196]	 loss 3.06663	 loss_align: 0.2273 loss_distill: 2.8393 
Epoch: [7][145/196]	 loss 2.88073	 loss_align: 0.2087 loss_distill: 2.6720 
Epoch: [7][150/196]	 loss 2.81227	 loss_align: 0.1474 loss_distill: 2.6648 
Epoch: [7][155/196]	 loss 3.30632	 loss_align: 0.2256 loss_distill: 3.0807 
Epoch: [7][160/196]	 loss 3.20924	 loss_align: 0.2356 loss_distill: 2.9737 
Epoch: [7][165/196]	 loss 3.17182	 loss_align: 0.1748 loss_distill: 2.9970 
Epoch: [7][170/196]	 loss 3.01492	 loss_align: 0.1421 loss_distill: 2.8729 
Epoch: [7][175/196]	 loss 3.10858	 loss_align: 0.1875 loss_distill: 2.9211 
Epoch: [7][180/196]	 loss 3.15133	 loss_align: 0.1090 loss_distill: 3.0423 
Epoch: [7][185/196]	 loss 2.97498	 loss_align: 0.1872 loss_distill: 2.7877 
Epoch: [7][190/196]	 loss 2.69569	 loss_align: 0.1443 loss_distill: 2.5514 
Epoch: [7][195/196]	 loss -0.00204	 loss_align: 0.0809 loss_distill: -0.0829 
Train Epoch: 7 Avg Loss: 3.0060 Batch_size: 256 lr: 0.03908811 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [8][0/196]	 loss 3.07454	 loss_align: 0.1089 loss_distill: 2.9656 
Epoch: [8][5/196]	 loss 3.07747	 loss_align: 0.1581 loss_distill: 2.9194 
Epoch: [8][10/196]	 loss 3.14991	 loss_align: 0.1453 loss_distill: 3.0046 
Epoch: [8][15/196]	 loss 3.05216	 loss_align: 0.1320 loss_distill: 2.9201 
Epoch: [8][20/196]	 loss 3.06357	 loss_align: 0.2396 loss_distill: 2.8240 
Epoch: [8][25/196]	 loss 3.00354	 loss_align: 0.1502 loss_distill: 2.8533 
Epoch: [8][30/196]	 loss 3.00638	 loss_align: 0.1702 loss_distill: 2.8361 
Epoch: [8][35/196]	 loss 3.00146	 loss_align: 0.1569 loss_distill: 2.8445 
Epoch: [8][40/196]	 loss 3.05593	 loss_align: 0.1602 loss_distill: 2.8958 
Epoch: [8][45/196]	 loss 2.70526	 loss_align: 0.1609 loss_distill: 2.5443 
Epoch: [8][50/196]	 loss 3.07548	 loss_align: 0.2052 loss_distill: 2.8703 
Epoch: [8][55/196]	 loss 2.97256	 loss_align: 0.1563 loss_distill: 2.8163 
Epoch: [8][60/196]	 loss 2.99693	 loss_align: 0.1170 loss_distill: 2.8800 
Epoch: [8][65/196]	 loss 3.04073	 loss_align: 0.1716 loss_distill: 2.8691 
Epoch: [8][70/196]	 loss 2.90271	 loss_align: 0.2279 loss_distill: 2.6748 
Epoch: [8][75/196]	 loss 2.90726	 loss_align: 0.1787 loss_distill: 2.7285 
Epoch: [8][80/196]	 loss 3.10074	 loss_align: 0.1948 loss_distill: 2.9060 
Epoch: [8][85/196]	 loss 2.90798	 loss_align: 0.1256 loss_distill: 2.7824 
Epoch: [8][90/196]	 loss 2.81374	 loss_align: 0.1822 loss_distill: 2.6315 
Epoch: [8][95/196]	 loss 2.79621	 loss_align: 0.0957 loss_distill: 2.7005 
Epoch: [8][100/196]	 loss 2.82825	 loss_align: 0.1954 loss_distill: 2.6328 
Epoch: [8][105/196]	 loss 2.68586	 loss_align: 0.1375 loss_distill: 2.5484 
Epoch: [8][110/196]	 loss 2.91817	 loss_align: 0.1271 loss_distill: 2.7910 
Epoch: [8][115/196]	 loss 2.84820	 loss_align: 0.1258 loss_distill: 2.7224 
Epoch: [8][120/196]	 loss 2.87467	 loss_align: 0.1718 loss_distill: 2.7028 
Epoch: [8][125/196]	 loss 2.74198	 loss_align: 0.1566 loss_distill: 2.5854 
Epoch: [8][130/196]	 loss 2.90621	 loss_align: 0.1488 loss_distill: 2.7574 
Epoch: [8][135/196]	 loss 2.88815	 loss_align: 0.1336 loss_distill: 2.7546 
Epoch: [8][140/196]	 loss 2.94930	 loss_align: 0.2084 loss_distill: 2.7409 
Epoch: [8][145/196]	 loss 2.85161	 loss_align: 0.2051 loss_distill: 2.6465 
Epoch: [8][150/196]	 loss 2.79663	 loss_align: 0.1291 loss_distill: 2.6675 
Epoch: [8][155/196]	 loss 3.11990	 loss_align: 0.1762 loss_distill: 2.9437 
Epoch: [8][160/196]	 loss 2.98069	 loss_align: 0.1841 loss_distill: 2.7966 
Epoch: [8][165/196]	 loss 3.07894	 loss_align: 0.2127 loss_distill: 2.8663 
Epoch: [8][170/196]	 loss 2.87328	 loss_align: 0.1444 loss_distill: 2.7289 
Epoch: [8][175/196]	 loss 3.05373	 loss_align: 0.1555 loss_distill: 2.8982 
Epoch: [8][180/196]	 loss 2.91803	 loss_align: 0.1429 loss_distill: 2.7752 
Epoch: [8][185/196]	 loss 2.65146	 loss_align: 0.1326 loss_distill: 2.5188 
Epoch: [8][190/196]	 loss 2.97716	 loss_align: 0.1849 loss_distill: 2.7922 
Epoch: [8][195/196]	 loss 0.52001	 loss_align: 0.0385 loss_distill: 0.4816 
Train Epoch: 8 Avg Loss: 2.9556 Batch_size: 256 lr: 0.03638856 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [9][0/196]	 loss 2.84741	 loss_align: 0.2201 loss_distill: 2.6273 
Epoch: [9][5/196]	 loss 2.99641	 loss_align: 0.1523 loss_distill: 2.8441 
Epoch: [9][10/196]	 loss 3.15509	 loss_align: 0.1979 loss_distill: 2.9572 
Epoch: [9][15/196]	 loss 2.79291	 loss_align: 0.1456 loss_distill: 2.6473 
Epoch: [9][20/196]	 loss 3.10034	 loss_align: 0.2184 loss_distill: 2.8820 
Epoch: [9][25/196]	 loss 2.99176	 loss_align: 0.1551 loss_distill: 2.8366 
Epoch: [9][30/196]	 loss 2.79982	 loss_align: 0.1336 loss_distill: 2.6662 
Epoch: [9][35/196]	 loss 2.94840	 loss_align: 0.1459 loss_distill: 2.8025 
Epoch: [9][40/196]	 loss 2.87881	 loss_align: 0.1078 loss_distill: 2.7711 
Epoch: [9][45/196]	 loss 2.80479	 loss_align: 0.1569 loss_distill: 2.6479 
Epoch: [9][50/196]	 loss 2.96199	 loss_align: 0.1263 loss_distill: 2.8357 
Epoch: [9][55/196]	 loss 3.00611	 loss_align: 0.2394 loss_distill: 2.7667 
Epoch: [9][60/196]	 loss 3.14566	 loss_align: 0.1298 loss_distill: 3.0159 
Epoch: [9][65/196]	 loss 2.92383	 loss_align: 0.1518 loss_distill: 2.7720 
Epoch: [9][70/196]	 loss 3.03127	 loss_align: 0.1121 loss_distill: 2.9191 
Epoch: [9][75/196]	 loss 3.04920	 loss_align: 0.1291 loss_distill: 2.9201 
Epoch: [9][80/196]	 loss 3.19334	 loss_align: 0.1751 loss_distill: 3.0182 
Epoch: [9][85/196]	 loss 2.96980	 loss_align: 0.1258 loss_distill: 2.8440 
Epoch: [9][90/196]	 loss 2.90894	 loss_align: 0.1334 loss_distill: 2.7755 
Epoch: [9][95/196]	 loss 3.15332	 loss_align: 0.1235 loss_distill: 3.0298 
Epoch: [9][100/196]	 loss 2.65534	 loss_align: 0.1063 loss_distill: 2.5490 
Epoch: [9][105/196]	 loss 2.98052	 loss_align: 0.2054 loss_distill: 2.7752 
Epoch: [9][110/196]	 loss 2.96355	 loss_align: 0.2243 loss_distill: 2.7392 
Epoch: [9][115/196]	 loss 2.74416	 loss_align: 0.1278 loss_distill: 2.6163 
Epoch: [9][120/196]	 loss 2.71470	 loss_align: 0.1384 loss_distill: 2.5763 
Epoch: [9][125/196]	 loss 2.97324	 loss_align: 0.0892 loss_distill: 2.8840 
Epoch: [9][130/196]	 loss 2.93426	 loss_align: 0.0952 loss_distill: 2.8390 
Epoch: [9][135/196]	 loss 3.12445	 loss_align: 0.1699 loss_distill: 2.9546 
Epoch: [9][140/196]	 loss 3.09029	 loss_align: 0.1072 loss_distill: 2.9831 
Epoch: [9][145/196]	 loss 2.82330	 loss_align: 0.1677 loss_distill: 2.6556 
Epoch: [9][150/196]	 loss 3.10484	 loss_align: 0.2305 loss_distill: 2.8743 
Epoch: [9][155/196]	 loss 2.95131	 loss_align: 0.1783 loss_distill: 2.7730 
Epoch: [9][160/196]	 loss 3.03858	 loss_align: 0.1710 loss_distill: 2.8676 
Epoch: [9][165/196]	 loss 3.06809	 loss_align: 0.2027 loss_distill: 2.8654 
Epoch: [9][170/196]	 loss 2.66263	 loss_align: 0.1212 loss_distill: 2.5414 
Epoch: [9][175/196]	 loss 2.82813	 loss_align: 0.1260 loss_distill: 2.7021 
Epoch: [9][180/196]	 loss 3.01898	 loss_align: 0.2598 loss_distill: 2.7592 
Epoch: [9][185/196]	 loss 3.08708	 loss_align: 0.1090 loss_distill: 2.9781 
Epoch: [9][190/196]	 loss 2.75240	 loss_align: 0.1816 loss_distill: 2.5708 
Epoch: [9][195/196]	 loss 0.38140	 loss_align: 0.1334 loss_distill: 0.2480 
Train Epoch: 9 Avg Loss: 2.9271 Batch_size: 256 lr: 0.03351020 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [10][0/196]	 loss 2.76178	 loss_align: 0.1266 loss_distill: 2.6352 
Epoch: [10][5/196]	 loss 3.01652	 loss_align: 0.1156 loss_distill: 2.9009 
Epoch: [10][10/196]	 loss 3.07407	 loss_align: 0.2219 loss_distill: 2.8521 
Epoch: [10][15/196]	 loss 2.91244	 loss_align: 0.1724 loss_distill: 2.7401 
Epoch: [10][20/196]	 loss 2.91658	 loss_align: 0.2368 loss_distill: 2.6798 
Epoch: [10][25/196]	 loss 2.86192	 loss_align: 0.2015 loss_distill: 2.6604 
Epoch: [10][30/196]	 loss 3.10803	 loss_align: 0.1650 loss_distill: 2.9430 
Epoch: [10][35/196]	 loss 2.98768	 loss_align: 0.1461 loss_distill: 2.8416 
Epoch: [10][40/196]	 loss 2.94829	 loss_align: 0.1676 loss_distill: 2.7807 
Epoch: [10][45/196]	 loss 3.03355	 loss_align: 0.1573 loss_distill: 2.8763 
Epoch: [10][50/196]	 loss 2.83172	 loss_align: 0.1413 loss_distill: 2.6904 
Epoch: [10][55/196]	 loss 3.01248	 loss_align: 0.2414 loss_distill: 2.7710 
Epoch: [10][60/196]	 loss 2.99728	 loss_align: 0.1720 loss_distill: 2.8252 
Epoch: [10][65/196]	 loss 2.86101	 loss_align: 0.1404 loss_distill: 2.7207 
Epoch: [10][70/196]	 loss 3.06645	 loss_align: 0.1672 loss_distill: 2.8992 
Epoch: [10][75/196]	 loss 3.03627	 loss_align: 0.2027 loss_distill: 2.8336 
Epoch: [10][80/196]	 loss 3.06944	 loss_align: 0.1353 loss_distill: 2.9341 
Epoch: [10][85/196]	 loss 2.58875	 loss_align: 0.1523 loss_distill: 2.4364 
Epoch: [10][90/196]	 loss 3.06683	 loss_align: 0.1454 loss_distill: 2.9215 
Epoch: [10][95/196]	 loss 3.11711	 loss_align: 0.1904 loss_distill: 2.9267 
Epoch: [10][100/196]	 loss 2.92223	 loss_align: 0.2078 loss_distill: 2.7144 
Epoch: [10][105/196]	 loss 2.75926	 loss_align: 0.1282 loss_distill: 2.6311 
Epoch: [10][110/196]	 loss 2.88725	 loss_align: 0.1642 loss_distill: 2.7231 
Epoch: [10][115/196]	 loss 2.93736	 loss_align: 0.1594 loss_distill: 2.7780 
Epoch: [10][120/196]	 loss 3.04534	 loss_align: 0.1167 loss_distill: 2.9286 
Epoch: [10][125/196]	 loss 2.93474	 loss_align: 0.1857 loss_distill: 2.7490 
Epoch: [10][130/196]	 loss 3.00863	 loss_align: 0.1706 loss_distill: 2.8380 
Epoch: [10][135/196]	 loss 3.08324	 loss_align: 0.1999 loss_distill: 2.8834 
Epoch: [10][140/196]	 loss 2.78798	 loss_align: 0.0916 loss_distill: 2.6964 
Epoch: [10][145/196]	 loss 2.96496	 loss_align: 0.1657 loss_distill: 2.7993 
Epoch: [10][150/196]	 loss 3.03196	 loss_align: 0.1609 loss_distill: 2.8710 
Epoch: [10][155/196]	 loss 2.84088	 loss_align: 0.1295 loss_distill: 2.7114 
Epoch: [10][160/196]	 loss 3.01483	 loss_align: 0.1810 loss_distill: 2.8338 
Epoch: [10][165/196]	 loss 2.61677	 loss_align: 0.1015 loss_distill: 2.5153 
Epoch: [10][170/196]	 loss 2.73966	 loss_align: 0.1288 loss_distill: 2.6109 
Epoch: [10][175/196]	 loss 2.98287	 loss_align: 0.1498 loss_distill: 2.8331 
Epoch: [10][180/196]	 loss 2.96800	 loss_align: 0.1738 loss_distill: 2.7942 
Epoch: [10][185/196]	 loss 2.95188	 loss_align: 0.0920 loss_distill: 2.8599 
Epoch: [10][190/196]	 loss 3.02412	 loss_align: 0.2154 loss_distill: 2.8087 
Epoch: [10][195/196]	 loss 0.61736	 loss_align: 0.0509 loss_distill: 0.5665 
Train Epoch: 10 Avg Loss: 2.9006 Batch_size: 256 lr: 0.03049843 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [11][0/196]	 loss 3.02862	 loss_align: 0.1410 loss_distill: 2.8876 
Epoch: [11][5/196]	 loss 2.79394	 loss_align: 0.1222 loss_distill: 2.6717 
Epoch: [11][10/196]	 loss 2.78549	 loss_align: 0.1421 loss_distill: 2.6434 
Epoch: [11][15/196]	 loss 2.85145	 loss_align: 0.1355 loss_distill: 2.7160 
Epoch: [11][20/196]	 loss 2.95930	 loss_align: 0.1459 loss_distill: 2.8134 
Epoch: [11][25/196]	 loss 2.89630	 loss_align: 0.1420 loss_distill: 2.7543 
Epoch: [11][30/196]	 loss 2.77859	 loss_align: 0.1677 loss_distill: 2.6109 
Epoch: [11][35/196]	 loss 3.03264	 loss_align: 0.2387 loss_distill: 2.7939 
Epoch: [11][40/196]	 loss 2.84162	 loss_align: 0.1387 loss_distill: 2.7030 
Epoch: [11][45/196]	 loss 2.80553	 loss_align: 0.1029 loss_distill: 2.7026 
Epoch: [11][50/196]	 loss 2.82355	 loss_align: 0.1518 loss_distill: 2.6718 
Epoch: [11][55/196]	 loss 2.90103	 loss_align: 0.1335 loss_distill: 2.7676 
Epoch: [11][60/196]	 loss 2.95230	 loss_align: 0.1708 loss_distill: 2.7815 
Epoch: [11][65/196]	 loss 2.94465	 loss_align: 0.1392 loss_distill: 2.8055 
Epoch: [11][70/196]	 loss 2.89531	 loss_align: 0.1286 loss_distill: 2.7667 
Epoch: [11][75/196]	 loss 3.01397	 loss_align: 0.1481 loss_distill: 2.8659 
Epoch: [11][80/196]	 loss 3.01756	 loss_align: 0.1877 loss_distill: 2.8299 
Epoch: [11][85/196]	 loss 2.63566	 loss_align: 0.1219 loss_distill: 2.5138 
Epoch: [11][90/196]	 loss 2.60113	 loss_align: 0.1638 loss_distill: 2.4373 
Epoch: [11][95/196]	 loss 3.04975	 loss_align: 0.1883 loss_distill: 2.8614 
Epoch: [11][100/196]	 loss 2.85774	 loss_align: 0.1262 loss_distill: 2.7315 
Epoch: [11][105/196]	 loss 2.69259	 loss_align: 0.1320 loss_distill: 2.5606 
Epoch: [11][110/196]	 loss 2.82654	 loss_align: 0.2111 loss_distill: 2.6154 
Epoch: [11][115/196]	 loss 2.58258	 loss_align: 0.1163 loss_distill: 2.4663 
Epoch: [11][120/196]	 loss 2.82030	 loss_align: 0.1386 loss_distill: 2.6817 
Epoch: [11][125/196]	 loss 2.78218	 loss_align: 0.1318 loss_distill: 2.6504 
Epoch: [11][130/196]	 loss 2.97283	 loss_align: 0.1234 loss_distill: 2.8494 
Epoch: [11][135/196]	 loss 2.92697	 loss_align: 0.1884 loss_distill: 2.7386 
Epoch: [11][140/196]	 loss 2.85055	 loss_align: 0.1569 loss_distill: 2.6936 
Epoch: [11][145/196]	 loss 3.16970	 loss_align: 0.1962 loss_distill: 2.9735 
Epoch: [11][150/196]	 loss 2.78985	 loss_align: 0.1292 loss_distill: 2.6607 
Epoch: [11][155/196]	 loss 2.59796	 loss_align: 0.1098 loss_distill: 2.4882 
Epoch: [11][160/196]	 loss 2.69787	 loss_align: 0.1282 loss_distill: 2.5697 
Epoch: [11][165/196]	 loss 2.71069	 loss_align: 0.1659 loss_distill: 2.5448 
Epoch: [11][170/196]	 loss 2.70761	 loss_align: 0.1055 loss_distill: 2.6021 
Epoch: [11][175/196]	 loss 2.98126	 loss_align: 0.1754 loss_distill: 2.8059 
Epoch: [11][180/196]	 loss 2.89413	 loss_align: 0.1343 loss_distill: 2.7598 
Epoch: [11][185/196]	 loss 3.07481	 loss_align: 0.1492 loss_distill: 2.9256 
Epoch: [11][190/196]	 loss 2.92411	 loss_align: 0.1323 loss_distill: 2.7918 
Epoch: [11][195/196]	 loss 0.30321	 loss_align: 0.0488 loss_distill: 0.2544 
Train Epoch: 11 Avg Loss: 2.8697 Batch_size: 256 lr: 0.02740075 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [12][0/196]	 loss 2.97539	 loss_align: 0.1207 loss_distill: 2.8547 
Epoch: [12][5/196]	 loss 2.79384	 loss_align: 0.1567 loss_distill: 2.6372 
Epoch: [12][10/196]	 loss 2.92909	 loss_align: 0.1610 loss_distill: 2.7681 
Epoch: [12][15/196]	 loss 2.88819	 loss_align: 0.1378 loss_distill: 2.7504 
Epoch: [12][20/196]	 loss 2.79303	 loss_align: 0.1530 loss_distill: 2.6400 
Epoch: [12][25/196]	 loss 2.80668	 loss_align: 0.1735 loss_distill: 2.6332 
Epoch: [12][30/196]	 loss 2.78599	 loss_align: 0.1239 loss_distill: 2.6621 
Epoch: [12][35/196]	 loss 2.71808	 loss_align: 0.1424 loss_distill: 2.5757 
Epoch: [12][40/196]	 loss 2.75210	 loss_align: 0.1166 loss_distill: 2.6355 
Epoch: [12][45/196]	 loss 3.10372	 loss_align: 0.1666 loss_distill: 2.9372 
Epoch: [12][50/196]	 loss 2.88144	 loss_align: 0.1598 loss_distill: 2.7216 
Epoch: [12][55/196]	 loss 2.84700	 loss_align: 0.1238 loss_distill: 2.7232 
Epoch: [12][60/196]	 loss 2.66764	 loss_align: 0.1128 loss_distill: 2.5548 
Epoch: [12][65/196]	 loss 2.94371	 loss_align: 0.1353 loss_distill: 2.8084 
Epoch: [12][70/196]	 loss 2.78213	 loss_align: 0.1235 loss_distill: 2.6587 
Epoch: [12][75/196]	 loss 2.88525	 loss_align: 0.1194 loss_distill: 2.7658 
Epoch: [12][80/196]	 loss 2.85741	 loss_align: 0.1307 loss_distill: 2.7268 
Epoch: [12][85/196]	 loss 2.89592	 loss_align: 0.1385 loss_distill: 2.7574 
Epoch: [12][90/196]	 loss 2.88519	 loss_align: 0.1477 loss_distill: 2.7375 
Epoch: [12][95/196]	 loss 2.86415	 loss_align: 0.1112 loss_distill: 2.7530 
Epoch: [12][100/196]	 loss 2.99573	 loss_align: 0.1013 loss_distill: 2.8944 
Epoch: [12][105/196]	 loss 2.74308	 loss_align: 0.1597 loss_distill: 2.5834 
Epoch: [12][110/196]	 loss 2.96858	 loss_align: 0.1447 loss_distill: 2.8239 
Epoch: [12][115/196]	 loss 2.82215	 loss_align: 0.1300 loss_distill: 2.6921 
Epoch: [12][120/196]	 loss 2.95937	 loss_align: 0.2419 loss_distill: 2.7175 
Epoch: [12][125/196]	 loss 2.88792	 loss_align: 0.1378 loss_distill: 2.7501 
Epoch: [12][130/196]	 loss 3.00830	 loss_align: 0.1652 loss_distill: 2.8431 
Epoch: [12][135/196]	 loss 2.90374	 loss_align: 0.1063 loss_distill: 2.7974 
Epoch: [12][140/196]	 loss 2.64426	 loss_align: 0.1141 loss_distill: 2.5301 
Epoch: [12][145/196]	 loss 2.66922	 loss_align: 0.1178 loss_distill: 2.5515 
Epoch: [12][150/196]	 loss 2.98340	 loss_align: 0.1108 loss_distill: 2.8726 
Epoch: [12][155/196]	 loss 2.69985	 loss_align: 0.1318 loss_distill: 2.5681 
Epoch: [12][160/196]	 loss 2.99856	 loss_align: 0.1444 loss_distill: 2.8542 
Epoch: [12][165/196]	 loss 2.78935	 loss_align: 0.1376 loss_distill: 2.6517 
Epoch: [12][170/196]	 loss 3.15673	 loss_align: 0.1572 loss_distill: 2.9995 
Epoch: [12][175/196]	 loss 3.04660	 loss_align: 0.1740 loss_distill: 2.8726 
Epoch: [12][180/196]	 loss 2.73267	 loss_align: 0.2471 loss_distill: 2.4855 
Epoch: [12][185/196]	 loss 3.03876	 loss_align: 0.1258 loss_distill: 2.9130 
Epoch: [12][190/196]	 loss 2.62811	 loss_align: 0.0893 loss_distill: 2.5388 
Epoch: [12][195/196]	 loss 0.49299	 loss_align: 0.0260 loss_distill: 0.4670 
Train Epoch: 12 Avg Loss: 2.8618 Batch_size: 256 lr: 0.02426601 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [13][0/196]	 loss 2.83094	 loss_align: 0.1383 loss_distill: 2.6926 
Epoch: [13][5/196]	 loss 2.88111	 loss_align: 0.1713 loss_distill: 2.7098 
Epoch: [13][10/196]	 loss 2.93775	 loss_align: 0.1569 loss_distill: 2.7808 
Epoch: [13][15/196]	 loss 2.87723	 loss_align: 0.1641 loss_distill: 2.7131 
Epoch: [13][20/196]	 loss 2.63622	 loss_align: 0.1487 loss_distill: 2.4876 
Epoch: [13][25/196]	 loss 2.97041	 loss_align: 0.1923 loss_distill: 2.7781 
Epoch: [13][30/196]	 loss 2.85537	 loss_align: 0.1853 loss_distill: 2.6700 
Epoch: [13][35/196]	 loss 2.71611	 loss_align: 0.1117 loss_distill: 2.6044 
Epoch: [13][40/196]	 loss 2.94657	 loss_align: 0.1607 loss_distill: 2.7859 
Epoch: [13][45/196]	 loss 3.01284	 loss_align: 0.1678 loss_distill: 2.8451 
Epoch: [13][50/196]	 loss 2.74283	 loss_align: 0.1572 loss_distill: 2.5857 
Epoch: [13][55/196]	 loss 2.97335	 loss_align: 0.1745 loss_distill: 2.7989 
Epoch: [13][60/196]	 loss 2.91670	 loss_align: 0.1422 loss_distill: 2.7745 
Epoch: [13][65/196]	 loss 3.06192	 loss_align: 0.1498 loss_distill: 2.9121 
Epoch: [13][70/196]	 loss 2.91374	 loss_align: 0.1659 loss_distill: 2.7478 
Epoch: [13][75/196]	 loss 2.94326	 loss_align: 0.1489 loss_distill: 2.7944 
Epoch: [13][80/196]	 loss 2.82080	 loss_align: 0.1388 loss_distill: 2.6820 
Epoch: [13][85/196]	 loss 2.94285	 loss_align: 0.1621 loss_distill: 2.7808 
Epoch: [13][90/196]	 loss 2.70193	 loss_align: 0.1354 loss_distill: 2.5665 
Epoch: [13][95/196]	 loss 2.82837	 loss_align: 0.1051 loss_distill: 2.7232 
Epoch: [13][100/196]	 loss 2.90343	 loss_align: 0.1952 loss_distill: 2.7083 
Epoch: [13][105/196]	 loss 2.83374	 loss_align: 0.1294 loss_distill: 2.7043 
Epoch: [13][110/196]	 loss 3.06941	 loss_align: 0.1804 loss_distill: 2.8890 
Epoch: [13][115/196]	 loss 2.94038	 loss_align: 0.1991 loss_distill: 2.7413 
Epoch: [13][120/196]	 loss 2.89438	 loss_align: 0.1312 loss_distill: 2.7632 
Epoch: [13][125/196]	 loss 2.64387	 loss_align: 0.1343 loss_distill: 2.5096 
Epoch: [13][130/196]	 loss 2.95480	 loss_align: 0.1991 loss_distill: 2.7557 
Epoch: [13][135/196]	 loss 2.88114	 loss_align: 0.1267 loss_distill: 2.7544 
Epoch: [13][140/196]	 loss 2.50942	 loss_align: 0.1129 loss_distill: 2.3965 
Epoch: [13][145/196]	 loss 2.71691	 loss_align: 0.1700 loss_distill: 2.5469 
Epoch: [13][150/196]	 loss 2.69364	 loss_align: 0.1172 loss_distill: 2.5765 
Epoch: [13][155/196]	 loss 2.85470	 loss_align: 0.1081 loss_distill: 2.7466 
Epoch: [13][160/196]	 loss 2.58079	 loss_align: 0.1656 loss_distill: 2.4152 
Epoch: [13][165/196]	 loss 2.95001	 loss_align: 0.1414 loss_distill: 2.8087 
Epoch: [13][170/196]	 loss 2.42511	 loss_align: 0.1538 loss_distill: 2.2713 
Epoch: [13][175/196]	 loss 2.64243	 loss_align: 0.0963 loss_distill: 2.5461 
Epoch: [13][180/196]	 loss 3.05675	 loss_align: 0.1234 loss_distill: 2.9334 
Epoch: [13][185/196]	 loss 2.93454	 loss_align: 0.0878 loss_distill: 2.8468 
Epoch: [13][190/196]	 loss 2.67064	 loss_align: 0.1191 loss_distill: 2.5515 
Epoch: [13][195/196]	 loss 0.56811	 loss_align: 0.0994 loss_distill: 0.4687 
Train Epoch: 13 Avg Loss: 2.8534 Batch_size: 256 lr: 0.02114366 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [14][0/196]	 loss 2.81088	 loss_align: 0.1258 loss_distill: 2.6850 
Epoch: [14][5/196]	 loss 2.77724	 loss_align: 0.1261 loss_distill: 2.6512 
Epoch: [14][10/196]	 loss 2.94391	 loss_align: 0.1385 loss_distill: 2.8054 
Epoch: [14][15/196]	 loss 2.79596	 loss_align: 0.1513 loss_distill: 2.6446 
Epoch: [14][20/196]	 loss 2.97220	 loss_align: 0.1807 loss_distill: 2.7915 
